id_institucion;Direccion ;Departamento ;localidad;nivel;Servicio de Urgencia;Alergista    Si/No;Anestesiología Si/No;Cardiología Si/No;Cirugía  Si/No;Cirugía Reparadora Si/No;Cirugía Vascular Si/No;Deportología Si/No;Dermatología Si/No;Endocrinolgía Si/No;Fisiatría Si/No;Gastroenterología Si/No;Geriatría Si/No;Ginecología Si/No;Hematología Si/No;Infectología Si/No;Medicina General Si/No;Medicina Interna Si/No;Medicina Intensiva Si/No;Nefrología Si/No;Neonatología Si/No;Neumología Si/No;Neurocirugía Si/No;Neurología Si/No;Neuropediatría Si/No;Odontología Si/No;Oncología Si/No;Otorrinolaringología Si/No;Pediatría Si/No;Psiquiatría Si/No;Psiquiatría Infantil Si/No;Reumatología Si/No;Traumatología Si/No;Urología Si/No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - AVENIDA AGRACIADA 3691;Montevideo;Montevideo;Ambulatorio;NO;SI;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;SI;NO;NO;SI;SI;SI;SI;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - AVENIDA ITALIA 7504;Montevideo;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;SI;NO;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - CERRO - GRECIA 4268;Montevideo;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;SI;SI;SI;NO;SI;NO;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - COLON - GARZON 2003;Montevideo;Montevideo;Ambulatorio;NO;SI;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;SI;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;SI;SI;SI;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - JUAN RAMON GOMEZ 2675;Montevideo;Montevideo;Ambulatorio;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - LUIS ALBERTO DE HERRERA 2421 EX SANATORIO 4;Montevideo;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;SI;SI;NO;SI;SI;NO;NO;SI;NO;SI;NO;SI;NO;NO;NO;NO;SI;SI;SI;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - MALVIN NORTE - CAMINO CARRASCO 4641;Montevideo;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;SI;NO;NO;NO;SI;SI;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - MALVIN SUR - VERDI 4820;Montevideo;Montevideo;Ambulatorio;NO;SI;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;SI;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - PARQUE BATLLE - CATALUÑA 3140;Montevideo;Montevideo;Ambulatorio;NO;SI;NO;SI;NO;NO;NO;SI;SI;SI;NO;SI;SI;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;SI;NO;NO;SI;SI;SI;SI;SI;SI;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;PASO CARRASCO - PASO CARRASCO - CAMINO CARRASCO 8054;Canelones;Paso Carrasco;Sede Secundaria;NO;NO;NO;SI;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - PASO DE LA ARENA - LUIS BATLLE BERRES 6558;Montevideo;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - PIEDRAS BLANCAS - JOSE BELLONI 4611;Montevideo;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;SI;SI;SI;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - PORTONES - AVENIDA BOLIVIA 2345;Montevideo;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;SI;SI;SI;SI;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - POLICLINICA CENTRAL - AVENIDA 8 DE OCTUBRE 3300;Montevideo;Montevideo;Sede Central;NO;NO;SI;SI;SI;SI;SI;NO;SI;NO;SI;NO;NO;SI;SI;NO;NO;SI;NO;SI;no;NO;SI;SI;NO;NO;SI;SI;NO;NO;NO;NO;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - SANATORIO 1 - COLONIA 1942;Montevideo;Montevideo;Ambulatorio;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - SANATORIO 2 - 8 DE OCTUBRE 3300;Montevideo;Montevideo;Ambulatorio;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - SANATORIO 3 - AVENIDA GARIBALDI 2644;Montevideo;Montevideo;Ambulatorio;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - UPECA - ARENAL GRANDE 1539;Montevideo;Montevideo;Ambulatorio;NO;SI;NO;SI;NO;NO;NO;NO;SI;SI;NO;SI;SI;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;SI;NO;NO;NO;SI;SI;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO -ASILO 3336;Montevideo;Montevideo;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO-CENTRO MÉDICO BULEVAR BULEVAR ARTIGAS 1305;Montevideo;Montevideo;Ambulatorio;NO;SI;NO;SI;NO;NO;NO;NO;SI;SI;SI;SI;SI;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;SI;NO;NO;NO;SI;SI;SI;SI;SI;NO;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;Consultorio Colectivo Priorizado  Gral. Flores 3935;Montevideo ;Montevideo;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA ATLANTIDA - ROGER BALLET S/N;Canelones ;Atlántida;Sede Secundaria;NO;NO;NO;SI;SI;NO;NO;NO;NO;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA BARROS BLANCOS RUTA 8 KM 24400;Canelones  ;Barros Blancos;Sede Secundaria;NO;NO;NO;SI;SI;NO;NO;NO;SI;SI;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;SI;NO;SI;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA CANELONES - TOMAS BERRETA 177;Canelones;Canelones;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA CIUDAD DEL PLATA - RUTA 1 KM 27500;San José;Ciudad del Plata;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;NO;SI;NO;NO;NO;SI;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;SI;NO;SI;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;JOAQUIN SUAREZ - SOLIS S/N;Canelones ;Joaquín Suárez;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;LA FLORESTA - TREINTA Y TRES 225;Canelones ;La Floresta;Ambulatorio;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA LAGOMAR - COSTA URBANA SHOPPING - AVENIDA GIANNATASSIO KM 21;Canelones;Lagomar;Sede Secundaria;NO;SI;NO;SI;NO;NO;NO;SI;SI;SI;SI;SI;SI;SI;NO;NO;SI;SI;NO;SI;NO;NO;NO;SI;NO;NO;NO;SI;SI;SI;SI;NO;SI;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA LAS PIEDRAS PILAR CABRERA 545;Canelones;Las Piedras;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;SI;si;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA MALDONADO - JOAQUIN DE VIANA S/N;Maldonado;Maldonado;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;SI;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;SI;SI;SI;NO;NO;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTES - CIRCUNVALACION DE LA PLAZA S/N;Canelones;Montes;Ambulatorio;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA MIGUES - FELICIANO VIERA S/N;Canelones;Migues;Sede Secundaria;si;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA PANDO - RUTA INDEPENDENCIA 964;Canelones;Pando;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;SI;no;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;NO;SI;NO;SI;SI;SI;NO;SI;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;PIRIAPOLIS - SALTA 930;Maldonado  ;Piriápolis;Ambulatorio;NO;NO;NO;SI;NO;NO;NO;NO;SI;SI;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA SALINAS - RUTA INTERBALNEARIA KM 37800;Canelones;Salinas;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;NO;SI;NO;SI;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SAN JACINTO - AVENIDA ARTIGAS S/N;Canelones  ;San Jacinto;Ambulatorio;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA SAN LUIS - CARUSSO S/N;Canelones;San Luis  ;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;NO;SI;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA SAUCE - SAN MIGUEL 1576;Canelones;Sauce;Sede Secundaria;si;NO;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;SEDE SECUNDARIA SOLYMAR - AVENIDA GIANNATTASIO KM 23800;Canelones;Solymar;Sede Secundaria;SI;NO;NO;SI;SI;NO;NO;NO;SI;SI;SI;SI;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;SI;SI;NO;NO;SI;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;CUCHILLA ALTA- LAS PALMERAS S/N ;Canelones;Cuchilla Alta;Ambulatorio;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;NO;NO;SI;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;SI;SI;NO;NO;NO;NO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;PINAR - POLICLINICA PINAR - AVENIDA PEREZ BUTTLER S/N;Canelones;El Pinar;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - SANATORIO 2 - 8 DE OCTUBRE 3294;Montevideo;Montevideo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;MONTEVIDEO - POLICLINICA LA TEJA - JOSE LLUPES 4326;Montevideo;Montevideo;Ambulatorio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;CARDONA - SEDE SECUNDARIA - LIBERTAD 136;Soriano;Cardona;Ambulatorio;si;no;si;si;si;no;si;si;si;si;si;si;no;si;si;no;si;si;no;no;no;no;no;si;no;si;no;si;si;si;si;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;JOSE ENRIQUE RODO - CALLE 10 s/n;Soriano;Mercedes;Ambulatorio;si;no;no;no;no;no;no;si;no;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;no;si;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MERCEDES - ARTIGAS 385;Soriano;Montevideo;Ambulatorio;si;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;no;si;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - 8 DE OCTUBRE 2710;Montevideo;Montevideo;Ambulatorio;no;no;no;si;si;si;no;no;no;si;no;si;si;si;no;no;si;si;no;si;no;si;no;si;si;si;si;si;si;si;si;si;no;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - BELVEDERE - CARLOS MARIA RAMIREZ 120;Montevideo;Montevideo;Ambulatorio;no;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;si;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - CANELONES 1680;Montevideo;Montevideo;Ambulatorio;no;no;no;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - COLON - LEZICA 5704;Montevideo;Montevideo;Ambulatorio;no;si;no;si;si;no;no;no;si;si;si;no;si;si;no;no;si;no;no;no;no;no;no;si;no;no;no;si;si;si;si;si;no;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - MAGALLANES 1217;Montevideo;Montevideo;Ambulatorio;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - PASO DE LA ARENA - BATLLE BERRES 6580;Montevideo;Montevideo;Ambulatorio;no;no;no;no;si;no;no;no;si;no;no;no;no;si;no;no;si;no;no;no;no;no;no;si;no;no;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - SANATORIO JUAN PABLO II - BULEVAR ARTIGAS 2120;Montevideo;Montevideo;Ambulatorio;si;si;si;si;si;si;si;no;si;no;si;si;no;si;si;si;si;si;si;si;si;no;si;si;si;si;si;si;si;si;si;no;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;MONTEVIDEO - SEDE PRINCIPAL - MINAS 1250;Montevideo;Montevideo;Sede Central;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;no;si;si;si;si;si;si;si;si;si;si;si;si;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;NUEVA HELVECIA - 18 DE JULIO 1326;Colonia;Nueva Helvecia;Ambulatorio;si;no;no;si;no;no;no;no;no;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;OMBUES DE LAVALLE - EL EXODO S/N;Colonia;Ombués de Lavalle;Ambulatorio;si;no;no;si;si;no;no;si;no;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA AGUAS CORRIENTES - 18 DE JULIO S/N -;Canelones;Aguas Corrientes;Sede Secundaria;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA ATLANTIDA - CALLE 4 4528;Canelones;Atlántida;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;si;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;si;si;si;no;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA BARROS BLANCOS - RUTA 8 KM. 26500;Canelones;Barros Blancos;Sede Secundaria;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA CANELONES - BATLLE Y ORDOÑEZ 516;Canelones;Canelones;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;si;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;no;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA CIUDAD DEL PLATA - RUTA 1 KM. 31900 - MALAGA;San José;Ciudad del Plata;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;no;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE COLECTIVA TOLEDO SABINO ALVAREA - AVENIDA DE LA ESTACION;Canelones;Toledo;Sede Secundaria;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA COLONIA MIGUELETE - JOSE ARTIGAS S/N;Colonia;Colonia Miguelete;Sede Secundaria;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA COLONIA NOCOLICH - RUTA 101 KM 22.500;Canelones;Colonia Nicolich;Sede Secundaria;si;no;no;si;no;no;no;no;no;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;no;si;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA JUAN LACAZE - JOSE SALVO 212;Colonia;Juan Lacaze;Sede Secundaria;si;no;si;si;si;si;no;no;si;si;si;si;si;si;si;no;si;si;no;no;no;no;no;si;si;si;si;si;si;si;si;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA LA PAZ - AVENIDA ARTIGAS 265;Canelones;La Paz;Sede Secundaria;si;no;no;si;no;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA LAGOMAR - RUTA INTERBALNEARIA KM. 22.500;Canelones;Lagomar;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;si;si;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;si;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA LAS PIEDRAS - BATLLE Y ORDOÑEZ 583;canelones;Las Piedras;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;si;no;si;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;si;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA LIBERTAD - ARTIGAS 872;San José;Libertad;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;si;no;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;si;si;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA PASO CARRASCO - CAMINO CARRASCO 398;Canelones;Paso Carrasco;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA PUNTA DEL ESTE - BULEVAR ARTIGAS S/N;Maldonado;Punta del Este;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA ROSARIO - RINCON 291;Colonia;Rosario;Sede Secundaria;si;no;no;si;no;no;no;no;si;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA SALINAS - RUTA INTERBALNEARIA KM. 38200;Canelones;Salinas;Sede Secundaria;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA SAN BAUTISTA - LUIS ALBERTO DE HERRERA S/N;Canelones;San Bautista;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA San José - ARTIGAS 338;Canelones;San José;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;si;no;no;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;no;no;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA SAN RAMON - 18 DE JULIO 2635;Canelones;San Ramon;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA SANTA LUCIA - REPUBLICA ARGENTINA;Canelones;Santa Lucia ;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;no;si;si;no;no;si;no;no;no;no;no;no;si;no;si;no;si;si;si;si;no;si;si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA SANTA ROSA - BALTASAR BRUM S/N;Canelones;Santa Rosa;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;si;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA SARANDI GRANDE - FONTES DE ARRILLAGA 867;Florida;Sarandi Grande;Sede Secundaria;si;no;no;si;si;no;no;no;si;no;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;no;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA TALA - GENERAL ARTIGAS S/N;Canelones;Tala;Sede Secundaria;si;no;no;si;si;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;si;no;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1062;SEDE SECUNDARIA TARARIRAS - BARTOLOME BACIGALUPI 2224;Colonia;Tarariras;Sede Secundaria;si;no;no;si;no;no;no;no;si;si;no;no;no;si;no;no;si;no;no;no;no;no;no;no;no;si;no;si;si;si;no;si;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
