id_institucion;Direccion ;Departamento ;localidad;nivel
9000;Policlínica Polanco - Ruta 108 Km. 185.;LAVALLEJA;;Ambulatorio
9000;Policlínica Poblado Aramendia - Ruta 8 km 234.;LAVALLEJA;;Ambulatorio
9000;Policlínica Zapicán - Bvar. Constitución S/N y 25 de Agosto;LAVALLEJA;;Ambulatorio
9000;Complejo Hospitalario San Carlos - Maldonado - Ventura Alegre s/n y Las Dalias .;MALDONADO;Maldonado;Centro de Salud
9000;Hospital de San Carlos - Avda. Andrés Ceberio 519 casi Abreu.;MALDONADO;San Carlos;Centro de Salud
9000;Centro Auxiliar Aiguá - Gral Manuel Oribe y Av. Juan A. Lavalleja.;MALDONADO;Aiguá;Centro de Salud
9000;Centro Auxiliar Pan de Azúcar -  Rincón 471 y Francisco Bonilla.;MALDONADO;Pan de Azúcar;Centro de Salud
9000;Centro de Salud Vigía - Cont. Garzón s/n  y Ferreira Aldunate, Barrio Cugñetti ;MALDONADO;Maldonado;Centro de Salud
9000;Policlínica Piriápolis - Simón del Pino y Dr. Barrios.;MALDONADO;Piriápolis;Ambulatorio
9000;Policlínica Barrio Elisa - Calle 15 esq. Zitarrosa - Barrio Elisa- Maldonado Nuevo.;MALDONADO;Maldonado;Ambulatorio
9000;Policlínica Intersocial - Av. De Los Gauchos y Vialidad -Barrió San Antonio 3 - Maldonado Nuevo;MALDONADO;Maldonado;Ambulatorio
9000;Policlínica Hipódromo - Avda. Guenoas (Avda. 3) s/n. ;MALDONADO;Maldonado;Ambulatorio
9000;Policlínica Kennedy - San Pablo casi Isabel de Castilla.;MALDONADO;Maldonado;Ambulatorio
9000;Policlínica Rodríguez Barrios -  Av. Rocha esq. A. Lapido Montenegro.;MALDONADO;San Carlos;Ambulatorio
9000;Policlínica Barrio Sur - Melchor Maurente al cont. La Alameda Valmal;MALDONADO;San Carlos;Ambulatorio
9000;Policlínica Gregorio Aznáres - Bvar Artigas Manzana 20 esq. Wilson Ferreira Aldunate ;MALDONADO;Gregorio Aznáres;Ambulatorio
9000;Policlínica Garzón - Los Cerrillos y La Cantera - Pueblo Garzón.;MALDONADO;Garzón;Ambulatorio
9000;Policlínica La Capuera - Calle Avda. del Lago a 1/2 cuadra de parada 1. ;MALDONADO;La Capuera;Ambulatorio
9000;Policlínica José Ignacio - Calle Luis Schickendantz y Del Timonel .;MALDONADO;José Ignacio;Ambulatorio
9000;Policínica Balneario Buenos Aires - Calle 22 entre 48 y 49 (Ruta 10 km165).;MALDONADO;Balneario BS.AS.;Ambulatorio
9000;"Hospital Centro Geriátrico ""Dr. Luis Piñeyro del Campo"" -  Larravide 2351 (Esq. Morelli).";MONTEVIDEO ;Montevideo;Centro de Salud
9000;Instituto Nacional de Reumatologia - Av. Italia S/N esq. Las Heras;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Instituto Nacional del Cancer - Joanicó 3265;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Instituto Nacional de Ortopedia y Traumatología - Luis A. de Herrera 3326.;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Hospital de la Mujer Dra. Paulina Luisi CHPR - Bulevard Artigas 1550;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Hospital Pediátrico  CHPR - Bulevard Artigas 1550;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Hospital Maciel - 25 de Mayo 174;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Hospital Pasteur -  Larravide 2458.;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Centro Hospitalario del Norte - Gustavo Saint Bois  -  Cno. Fauquet 6358 - Villa Colón;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Hospital Español - Avda. Gral. Garibaldi 1729 esq. Rocha .;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Centro de Salud Sayago - Ariel 5018 entre Avda. Garzón y Quicuyo.;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica Asentamiento 25 de Agosto Fernando Menk esq. Pororó;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Nueva Esperanza - Pasaje H 1675 Esq. Albeniz;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Complejo América - Cno. Durán esq. Yegros;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Jardines de Peñarol - Badajoz 1796 Esq. Fynn;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Udai 2 -  Laura Cortinas 6370 esq. Rinaldi Guerra;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Verdisol - Cno. Melilla 6420 (entrando calle 3 al fondo);MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Villa Teresa - Jacinto De Serpa (ex Durán) 1210 Esq. Isidoro Pérez de Roxas;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica San José - Guanahany 1870 entre Luis Lasagna y Avda. Lezica- Villa Colón;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica INVE 19 - Lezica 6708 Esq. Camino Melilla;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Policlínica ""Helios Sarthou"" - Picaflor 6307 Esq. Confederada";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Ciudad Vieja - 25 de Mayo 183 entre Maciel y Guaraní;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Centro de Salud del Cerro - Carlos Ma. Ramírez 1744 entre Chile y Grecia;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica 19 De Abril - Guazucuá 320 esq. Pasaje 19 De Abril;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica 3 Ombués - Alagoas 742 esq. Pedro Giralt;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio de  MFyC Club Cap-Polonio -  Basagoiti 4539 esq. Gregorio Camino;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Cardona -  Lunarejo 5185 bis entre Cordobés y Gaita;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Policlínica ""Casa de Mario"" - Vázquez Sagaztume 383 entre Conciliación y Gobernador del Pino";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Inve 18 - Carlos Tellier 4442 Esq. Inclusa;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio de MFyC Monserrat - Alaska 748 y Cno. Agustin Muñoz;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Covicenova - Cno. Cibils 4617 Esq. Verdún;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Maracana Sur -  Cno. Cibils entre Nube Yic y Ruta 1 Nueva;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica La Boyada - La Boyada 1682 Esq. Santín Carlos Rossi;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio de MFyC El Tobogán - Luis Trocoli entre Pasaje B y Pasaje A;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Nuevo Amanecer - Pasaje Central entre Solar 12 y Pasaje De La Vida;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Santa Catalina - Burdeos esq. Delia Zoppa;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Pajas Blancas - Leal De Ibarra 5495 entre Cap. Mesa y Castro;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Maracaná Norte - Calle 3 5813 (1era. Al norte Maracaná) esq. Cno. Cibils;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Jardines De Las Torres -  Los Nogales 2366 Cno. Cibils;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio MFyC Las Flores - Cno. Las Flores y Cno. Tomkinson;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Villa Sarandí - Minotto Di Cicco 5802 entre Campo Amor y Gavioli.;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Espartaco - Lomas De Zamora 2996 entre Cno. Manuel Flores y Oficial 4;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Santiago Vázquez - Avda. Luis Batlle Berres 174 Esq. La Guardia;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Los Bulevares -  Ideario Artiguista 2145 Esq. Liga Federal;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Consultorio de MFyC ""Aldeas Infantiles"" - Avda. Luis Batlle Berres Km. 19,500.";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica 6 de diciembre - Oficial 3 Carlos María Pena (al fondo) Esq. Islas Canarias.;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Policlínica ""Tito Borjas"" - Gibraltar 3992 Esq. Bélgica";MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Centro de Salud ""Dr. Antonio Giordano"" - Avda. San Martín 3797 entre Rep. Chipre y García de Zuñiga";MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica San Lorenzo - Lancaster 4267 esq. Chimborazo;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Legión Buena Voluntad - José Batlle y Ordoñez 4820 entre Fco. Goyen y Arechavaleta;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica COVIMT 9 - Avda. José Batlle y Ordoñez 5129 Esq. Zubiría;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Marroñas - José Ma. Guerra 3510 esq. Shaw;MONTEVIDEO ;Montevideo;Centro de Salud
9000;"Policlínica Acción Promocional ""18 de Julio"" Chimborazo 3266 Esq. Gral. Flores";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Unión - Vicenza 2815 entre 8 de Octubre y Mateo Cortés;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica León Duarte - Suñer y Capdevilla 3995 entre Vicente de Arco e Irureta Goyena;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Policlínica La Casona - Pantaleon Pérez 4961 Senda ""L"" Esq. Calle ""U"". Viviendas del Complejo Maroñas";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio de MFyC CAIF Juan XXIII - Menorca 2107 entre Juan José Castro y Azara;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Cruz de Carrasco - Juan Agazzi 2735 entre Cno. Carrasco y Dr. A. Pereira;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica Arroyo Carrasco - Acosta y Lara 7125 Esq. Antonio Pena;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Dr. Yanicelli - Cno. Carrasco 4626 Esq. Dr. Roberto Berro;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Dr. Manuel Liberoff -  Carlos Prando 2450 Esq. José de Freitas;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Jardines del Hipódromo - Malinas 3843 entre Libia y Rafael;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica 24 de Junio - Pasaje Eucaliptus 7759 y Cno. Repetto y Pasaje del Mirador;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Don Bosco - Cno. Maldonado 777 Esq. Cno. Repetto;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio MFyC Ulises Fabaro - Ulises Fabaro 5619 Esq. Ombú;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Policlínica ""Silvia Da Luz"" (COVIPRO) -  Ruta 8 km. 19 Pasaje C9621 Esq. Laudino Vázquez y Pasaje A";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica El Monarca - Calle 4 N° 188. Ruta 8 Km. 21800 Esq. Calle Central;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Villa Farré -  Estrellita Genta S/N Esq. Leandro Gómez;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Policlínica ""El Eje"" Ruta 8 11264 Km 21";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Badano Repetto - Capitán Mateo Tula Dufort 4145 y José Belloni;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica: Anexo Centro de Salud - J. Belloni 4602 Esq. Clemente Ruggi;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio MFyC Asentamiento 23 de Diciembre - Cno. C Linneo S/N Cno. Mendoza;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Capra - Continuación Argos S/N Plazoleta Barrio Nuevo;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Toledo Chico -  Avda. De Las Instrucciones 5461 Esq. Toledo Chico;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Artigas - Camino Cap. Peterossi 5185 Instrucciones y Mendoza;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Cirilo -  Santos Alfonso 4085 Esq. Esdrulfo Olivera;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Santa María - Teniente Galeano 3761 Bis Esq. Sixtina;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio MFy C Fénix - Cno. Fénix e Instrucciones;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Enrique Claveaux - Pampillo y Novas 3661 esq. Cufré;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica Capurro - Doroteo Enciso 676 Esq. Accesos;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Centro de Salud Ruben Misurraco -  Enrique Castro 4149;MONTEVIDEO ;Montevideo;Centro de Salud
9000;Policlínica Aquiles Lanza - Natal 5469 esq. Chicago;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Las Acacias - Iberia 3895 esq. Niagara;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Policlínica Los Reyes - Pasaje ""A"" Solar 35 entre Matilde Pacheco y Cno. Mendoza";MONTEVIDEO ;Montevideo;Ambulatorio
9000;Policlínica Rep. De Chile -  Baye 3790 Esq. Gral. Flores;MONTEVIDEO ;Montevideo;Ambulatorio
9000;Consultorio MFyC Plemu - Senda 26 Esq. Volpe entre Aparicio Saravia y Arroyo Miguelete;MONTEVIDEO ;Montevideo;Ambulatorio
9000;"Centro Departamental de Paysandú - Hospital ""Escuela del Litoral Galan y Rocha"" - Monte Caseros 520";PAYSANDÚ;Paysandú;Centro de Salud
9000;Centro Auxiliar de Guichón - Calle Avenida Pedro Guichóns;PAYSANDÚ;Guichón;Centro de Salud
9000;Policlínica Artigas - Calle Grito de Asencio esquina Calle Larrañaga;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Chaplin - Calle Andresito esquina Calle Joaquín Suarez;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Purificación 3 - Calle Dr. Alberto Roldán esquina Calle Antonio Estefanel;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Municipales II - Calle Benito Chain esquina Calle Independencia;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Nueva York Calle Silverio Martinez 566 entre Calle Zelmar Michellini y Calle Entre Rios;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Nuevo Paysandú - Calle Proyectada 31 esquina Avenida de las Américas;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Puerto - Avenida Brasil esquina Calle Gutierrez Ruiz;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica El Techo - Soriano esquina Calle Dr. José Verocay;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Barrio Norte - La Paz esquina Calle Valparaiso;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica CO.VI.FE. - Cerrito, esquina Calle Instrucciones del Año XIII;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Mateo Perez Correa -  Larrañaga 809 entre Calle Dr. Baltasar Brum y Calle Pte. Luis Batlle Berres;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Santa Mónica - Benito Chain,esq. Dr. Felippone;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Casa Blanca - MEVIR N° 8.;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Asencio - Grito de Asencio, esq. Batalla de las Piedras;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Vista Hermosa - Juan de Almagro, esq. Grito de Asencio;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Barrio INVE - Limite Este y Avda Italia, Barrio Inve;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica San Antonio - Uruguay entre Calle Nº 1 y Calle Nº 2;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Santa Elena - Calle Proyectada Nº 11 Norte y Ciudad de Young;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica San Félix -  Avda. San Felix y Democracia;PAYSANDÚ;Paysandú;Ambulatorio
9000;Policlínica Quebracho - Dr. Raúl Martini entre Sarandi y 8 de Octubre ;PAYSANDÚ;Quebracho;Ambulatorio
9000;Policlínica Termas de Guaviyú -  Termas de Guaviyú. Ruta 3 Km. 432;PAYSANDÚ;;Ambulatorio
9000;Policlínica Piedras Coloradas - 18 de Julio, esq. Puntas de Arroyo Negro. ;PAYSANDÚ;Piedras Coloradas;Ambulatorio
9000;Policlínica Porvenir - Calle 9 entre calle 33 y calle E ;PAYSANDÚ;Porvenir;Ambulatorio
9000;Policlínica Lorenzo Geyres - Tacuabe, esq. Cuareim;PAYSANDÚ;Estación Queguay;Ambulatorio
9000;Policlínica Estación Porvenir - Mevir 14585;PAYSANDÚ;;Ambulatorio
9000;Policlínica Orgoroso - Camino a la Bacacua, esq. Rincón.;PAYSANDÚ;;Ambulatorio
9000;Policlínica Esperanza - Ruta 90 Km. 15.;PAYSANDÚ;Pueblo Esperanza;Ambulatorio
9000;Policlínica Mevir II - Salon Comunal Mevir II;PAYSANDÚ;Guichon;Ambulatorio
9000;Policlínica El Eucalipto - Salon Comunal de Mevir . Ruta 26 Km 99;PAYSANDÚ;;Ambulatorio
9000;Policlínica Chapicuy - Mevir calle 11 (Chapicuy - Ruta 3 Km 453);PAYSANDÚ;Chapicuy;Ambulatorio
9000;Policlínica Gallinal - Mevir 9644 ;PAYSANDÚ;Paraje Gallinal;Ambulatorio
9000;Policlínica Morató - Salon Comunal - Ruta Nacional , Cuchilla de Haedo;PAYSANDÚ;;Ambulatorio
9000;Policlínica Merinos - Continuación 18 de julio - Barrio Mevir;PAYSANDÚ;;Ambulatorio
9000;Policlínica Tiatucura - Salon Comunal MEVIR;PAYSANDÚ;;Ambulatorio
9000;Policlínica Piñera - Francisco Piria, esq. Menéndez y Pelayo .(pueblo Beisso-Piñera);PAYSANDÚ;;Ambulatorio
9000;Policlínica Araujo - Escuela 36 - Camino Vecinal, 12 Km al Este de Ruta 3 Km 410(Queguayar);PAYSANDÚ;;Ambulatorio
9000;Policlínica Bella Vista - Salon Parroquial - Paraje Bella Vista - Ruta 3 Km 486;PAYSANDÚ;;Ambulatorio
9000;Policlínica Parada Daymán - Ruta 3 Km 480.;PAYSANDÚ;;Ambulatorio
9000;Policlínica Cerro Chato - Salon Comunal Mevir -Camino Dtal Cuchilla San Jose;PAYSANDÚ;;Ambulatorio
9000;Policlínica Cañada del Pueblo - Salon Comunal MEVIR (Paraje Cañada del Pueblo).;PAYSANDÚ;;Ambulatorio
9000;Policlínica Sauce del Burucayupí - Escuela Rural Nº 31- Ruta 26 Km 68,500.;PAYSANDÚ;;Ambulatorio
9000;Policlínica Puntas del Burucayupí - Escuela Rural Nº 34 - Ruta 26 Km 92,500.;PAYSANDÚ;;Ambulatorio
9000;Hopsital de Rio Negro -  Echevarria y Lavalleja s/n.;RÍO NEGRO;Fray Bentos;Centro de Salud
9000;Hospital de Young - Av. Zeballos y Martirene;RÍO NEGRO;Young;Centro de Salud
9000;Centro de Salud Fray Bentos - 18 de julio e Ituzaingo;RÍO NEGRO;Fray Bentos;Ambulatorio
9000;Policlínica Barrio Anglo -  Dr. Andrés Montaño s/n.;RÍO NEGRO;Fray Bentos;Ambulatorio
9000;Policlínica Barrio Unión - Wilson Ferreira Aldunate esq. Rivera;RÍO NEGRO;Fray Bentos;Ambulatorio
9000;Policlínica 2000 - República de Chile esq. Lawry;RÍO NEGRO;Fray Bentos;Ambulatorio
9000;Policlínica Las Canteras - Rivera esq. Ibirapitá;RÍO NEGRO;Fray Bentos;Ambulatorio
9000;Policlínica COBENA -  Lawry esq. Crottogini;RÍO NEGRO;Fray Bentos;Ambulatorio
9000;Policlínica de Espacio Adolescente -  18 de Julio esq Ituzaingó;RÍO NEGRO;Fray Bentos;Ambulatorio
9000;Centro de Salud Young  - Lavalleja esq. Zeballos;RÍO NEGRO;Young;Centro de Salud
9000;Policlínica Dr. Iris Abad Guerra - Batlle y Ordóñez, casi vía férrea;RÍO NEGRO;Young;Ambulatorio
9000;Policlínica MEVIR -  Senaqué 1394;RÍO NEGRO;Young;Ambulatorio
9000;Policlínica de Espacio Adolescente  - Lavalleja esq. Zeballos;RÍO NEGRO;Young;Ambulatorio
9000;Policlínica San Javier - Basilio Lubkov esq. Colón;RÍO NEGRO;;Ambulatorio
9000;Policlínica Nuevo Berlín - Pita Nevril esq. Repetto;RÍO NEGRO;;Ambulatorio
9000;Policlínica Algorta - Dr. Calcagno esq. 18 de Julio;RÍO NEGRO;;Ambulatorio
9000;Policlínica Grecco - Complejo MEVIR;RÍO NEGRO;;Ambulatorio
9000;Policlínica Paso de los Mellizos - Roberto Vivo s/n;RÍO NEGRO;;Ambulatorio
9000;Policlínica Paso de la Cruz - Complejo MEVIR;RÍO NEGRO;;Ambulatorio
9000;Policlínica Sarandi de Navarro - Complejo MEVIR;RÍO NEGRO;;Ambulatorio
9000;Policlínica Sauce - Camino Vecinal - Rutas 20 y 25;RÍO NEGRO;;Ambulatorio
9000;Policlínica Bellaco - Complejo MEVIR;RÍO NEGRO;;Ambulatorio
9000;Policlínica Tomás Berreta - Escuela Nº 19 - Las Margaritas;RÍO NEGRO;;Ambulatorio
9000;Hospital Departamental de Rivera -  Calle Bulevar Presidente Viera S/N;RIVERA;Rivera;Centro de Salud
9000;"Centro de Salud ""Q.F. Federico Dìaz"" - Avda. 1825 nº 531";RIVERA;Rivera;Centro de Salud
9000;"Centro de Salud ""Dr. José Royol"" - Avda. Libano s/n";RIVERA;Rivera;Centro de Salud
9000;Centro Auxiliar Minas de Corrales - 12 de Octubre s/n.;RIVERA;Minas de Corrales;Centro de Salud
9000;Policlínica Periférica Paso de La Estiva - Viviendas Paso de la Estiva;RIVERA;Rivera;Ambulatorio
9000;Policlínica Periférica La Pedrera - Celia Bueno de Arizaga s/n ;RIVERA;Rivera;Ambulatorio
9000;Policlínica Periférica Lagunon - Chasque de los Santos s/n ;RIVERA;Rivera;Ambulatorio
9000;Policlínica Periférica Mandubí - José Nasazzi s/n;RIVERA;Rivera;Ambulatorio
9000;Policlínica Periférica Rampla - Avda. Brasil s/n;RIVERA;Rivera;Ambulatorio
9000;Policlínica Periférica Santa Isabel Arturo Nuñez s/n;RIVERA;Rivera;Ambulatorio
9000;Policlínica Periférica Tres Cruces - Pte. Giro y Maximiliano Luz - Complejo Hab. Tres Cruces;RIVERA;Rivera;Ambulatorio
9000;Policlínica Ciudad Tranqueras - 33 Orientales s/n;RIVERA;Tranqueras;Ambulatorio
9000;Policlínica Villa Vichadero -  Bvar. Rivera s/n;RIVERA;Vichadero;Ambulatorio
9000;Policlínica Abrojal ;RIVERA;;Ambulatorio
9000;Policlínica Amarillo ;RIVERA;;Ambulatorio
9000;Policlínica Arroyo Blanco ;RIVERA;;Ambulatorio
9000;Policlínica Caraguatá;RIVERA;;Ambulatorio
9000;Policlínica Cerrillada;RIVERA;;Ambulatorio
9000;Policlínica Cerro Pelado;RIVERA;Cerro Pelado;Ambulatorio
9000;Policlínica La Palma ;RIVERA;;Ambulatorio
9000;Policlínica La Puente;RIVERA;;Ambulatorio
9000;Policlínica Lagos del Norte ;RIVERA;;Ambulatorio
9000;Policlínica Las Flores;RIVERA;;Ambulatorio
9000;Policlínica Masoller ;RIVERA;;Ambulatorio
9000;Policlínica Moirones ;RIVERA;;Ambulatorio
9000;Policlínica Paso Hospital ;RIVERA;;Ambulatorio
9000;Policlínica Pueblo de los Santos ;RIVERA;;Ambulatorio
9000;Centro Departamental de Rocha - Avda Martínez y Treinta y Tres.;ROCHA;Rocha;Centro de Salud
9000;Centro Auxiliar de Castillos - 19 de Abril 1561.;ROCHA;Castillos;Centro de Salud
9000;Hospital de Chuy - Sta. Teresa s/n;ROCHA;Chuy;Centro de Salud
9000;Centro Auxiliar de Lascano - Eudoxio Vivas 1401;ROCHA;Lascano;Centro de Salud
9000;Centro Auxiliar de Castillos - 19 de Abril 1561.;ROCHA;Castillos;Centro de Salud
9000;Policlínica La Paloma - Calle La Paloma s/n;ROCHA;La Paloma;Ambulatorio
9000;Policlínica Cebollatí - San Miguel s/n;ROCHA;Cebollatí;Ambulatorio
9000;Policlínica Velázquez -  Calle C I 13 s/n;ROCHA;Velázquez;Ambulatorio
9000;Policlínica de San Luis -  Camino Paso de la Balsa;ROCHA;San Luis;Ambulatorio
9000;Policlínica La Coronilla -  Leopoldo Fernández s/n;ROCHA;La Coronilla;Ambulatorio
9000;Policlínica Punta del Diablo - Explanada entrada Playa de la Viuda;ROCHA;Punta del Diablo;Ambulatorio
9000;"Policlínica Barra de Chuy ""Bernardo Ventura"" - Parada 2";ROCHA;Barra de Chuy;Ambulatorio
9000;Policlínica Dieciocho de Julio - Artesanos de la Piedra;ROCHA;18 de Julio;Ambulatorio
9000;Policlínica 19 de Abril - A dos cuadras de la Comisaría y a una de Ruta 9;ROCHA;19 de Abril;Ambulatorio
9000;Enfermería de Cabo Polonio - Terminal  de Omnibus.;ROCHA;Cabo Polonio;Ambulatorio
9000;Policlínica Barra de Valizas -  Calle Aladino Veiga s/n;ROCHA;Barra de Valizas;Ambulatorio
9000;Policlínica Aguas Dulces - Avda. Central M1 S2;ROCHA;Aguas Dulces;Ambulatorio
9000;Policlínica Samuel Prilliac - Barrio Samuel;ROCHA;Chuy;Ambulatorio
9000;Policlínica Barrio Florinda - Calle India Muerta s/n;ROCHA;Castillos;Ambulatorio
9000;Policlínica Puimayen -  Parada 15 .;ROCHA;Barra de Chuy;Ambulatorio
9000;Policlínica Barrio Parque Barrio Pescadores;ROCHA;La Paloma;Ambulatorio
9000;Policlínica Balneario Costa Azul - junto a la Escuela Publica;ROCHA;Costa Azul;Ambulatorio
9000;Policlínica Lauro Cruz Goyenla - Barrio Lavalleja Pantealón Artigas casi Agraciada;ROCHA;Rocha;Ambulatorio
9000;Policlínica Barrio Belvedere (Rocha) - Centro Comunal del Barrio.;ROCHA;Rocha;Ambulatorio
9000;Policlínica Barrio Treinta y Tres - Plazoleta del Barrio.;ROCHA;Rocha;Ambulatorio
9000;Policlínica El Ombú - Avda. 1º de Agosto y Ruta 9.;ROCHA;Rocha;Ambulatorio
9000;Policlínica Barrio Hipódromo - Avda. del Hipódromo.;ROCHA;Rocha;Ambulatorio
9000;Policlínica Barrio España - Calle Pagola.;ROCHA;Rocha;Ambulatorio
9000;Hospital Regional de Salto - Cervantes esq. 18 de Julio ;SALTO;Salto;Centro de Salud
9000;Policlínica UBA 1 - Lib. Juan Antonio Lavalleja 1902.;SALTO;;Ambulatorio
9000;Policlínica UBA 2 - Salón Comunal Complejo GUAVIYÚ YATAY;SALTO;;Ambulatorio
9000;Dirección: UBA 3 - Lorenzo Latorre s/n;SALTO;;Ambulatorio
9000;Policlínica UBA 5 - Asencio esq. Chile;SALTO;;Ambulatorio
9000;Policlínica UBA 6 - Complejo Habitacional CALAFI II;SALTO;;Ambulatorio
9000;Policlínica UBA 7 - Julio Delgado 695;SALTO;;Ambulatorio
