id,Direccion,Departamento,localidad,nivel,Servicio de Urgencia,Alergista,Anestesiología,Cardiología,Cirugía,Cirugía Reparadora,Cirugía Vascular,Deportología,Dermatología,Endocrinolgía,Fisiatría,Gastroenterología,Geriatría,Ginecología,Hematología,Infectología,Medicina General,Medicina Interna,Medicina Intensiva,Nefrología,Neonatología,Neumología,Neurocirugía,Neurología,Neuropediatría,Odontología,Oncología,Otorrinolaringología,Pediatría,Psiquiatría,Psiquiatría Infantil,Reumatología,Traumatología,Urología
6769,Minas - Complejo La Filarmonica - Washinton Beltran S/N Entre Rondeau Y Aroztegui,Lavalleja,Minas,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No
6769,Minas - Complejo Las Delicias - Camino Paso De Las Piedras S/N Casi Av. Barrios Amorin,Lavalleja,Minas,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6769,Minas - Diagonal Oribe S/N,Lavalleja,Minas,Ambulatorio,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,Minas - Juan Farina 354 Casi Perez Del Puerto,Lavalleja,Minas,Ambulatorio,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,Minas - Juan Farina S/N,Lavalleja,Minas,Ambulatorio,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,Minas - Perez Del Puerto S/N Casi Juan Farina,Lavalleja,Minas,Ambulatorio,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,Minas - Roosvelt 858,Lavalleja,Minas,Ambulatorio,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,Minas - Roosvelt S/N,Lavalleja,Minas,Ambulatorio,No,No,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,No,Si,Si,No,Si,Si,No,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
6769,Minas - Sanatorio Rodriguez Rufino Olascuagua - Juan Antonio Lavalleja S/N Esquina Juan Farina,Lavalleja,Minas,Sede Central,Si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,Minas - Avda. Artigas Y Ugolini,Lavalleja,Minas,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6769,Piraraja - Pedro Corbo S/N,Lavalleja,Pirarajá,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6769,Solis De Mataojo - Fabini 892,Lavalleja,Solís de Mataojo,Ambulatorio,Si,No,No,Si,No,No,No,No,No,Si,No,No,No,Si,No,,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,Si,No,Si
6769,Zapican - 25 De Agosto S/N,Lavalleja,Zapicán,Ambulatorio,Si,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,,No,Si,No,No,Si,No,No,No,No,No
6860,Aigua - Policlinica Aigua - Margarita Muniz 715,Maldonado,Aigua,Ambulatorio,No,No,Si,no,no,no,no,si,si,no,no,no,si,no,no,si,no,no,no,no,no,no,no,No,Si,Si,No,No,Si,Si,No,No,Si,No
6860,Gregorio Aznarez - Policlinica Gregorio Aznares - Calle 12 Metros S/N,Maldonado,Gregorio Aznarez,Ambulatorio,No,No,No,no,no,no,no,no,si,no,no,no,si,no,no,si,no,no,no,no,no,no,no,No,Si,No,No,No,Si,no,No,No,No,No
6860,La Barra - Policlinica La Barra - Calle Los Destinos S/N,Maldonado,La Barra,Ambulatorio,No,No,No,si,no,no,no,no,no,no,no,si,si,no,no,si,no,no,no,no,no,no,no,No,Si,No,No,No,Si,no,No,No,No,No
6860,Maldonado - Policlinica Centro - 25 De Mayo 719,Maldonado,Maldonado,Ambulatorio,Si,Si,Si,si,si,si,no,si,si,no,Si,No,si,Si,si,si,si,no,si,no,si,si,si,No,Si,No,Si,No,No,Si,No,Si,No,Si
6860,Maldonado - Policlinica Norte - Camino De Los Gauchos S/N,Maldonado,Maldonado,Ambulatorio,No,No,Si,no,no,no,no,si,si,no,si,no,si,no,no,si,si,no,no,no,no,no,no,No,Si,No,No,No,Si,Si,No,Si,No,No
6860,Maldonado - Policlinica Lussich - Avenida Lussich S/N,Maldonado,Maldonado,Ambulatorio,No,NO,no,si,no,no,no,si,si,no,no,no,si,no,no,si,si,no,no,no,no,no,no,No,Si,No,No,No,Si,Si,Si,No,No,No
6860,Pan De Azucar - Policlinica Pan De Azucar - Avenida Artigas 475,Maldonado,Pan de Azucar,Ambulatorio,No,NO,si,si,no,no,no,si,si,si,si,no,si,si,no,si,si,no,si,no,si,no,si,No,Si,Si,Si,Si,Si,Si,No,Si,Si,Si
6860,Piriapolis - Policlinica Piriapolis - Tucuman 1073,Maldonado,Piriápolis,Ambulatorio,No,NO,si,si,no,no,no,si,si,si,si,no,si,Si,no,si,si,no,si,no,no,no,si,No,Si,Si,No,Si,Si,Si,Si,Si,Si,Si
6860,Punta Del Este - Avenida Roosvelt S/N (Policlinica Pediatrica),Maldonado,Punta del Este,Ambulatorio,No,si,si,si,no,no,no,si,Si,no,no,no,no,no,no,no,no,no,si,si,no,no,no,Si,Si,No,No,No,Si,No,Si,No,No,No
6860,Punta Del Este - Sanatorio Cantegril - Avenida Roosvelt Parada 13 (Sanatorio Y Policlinicas),Maldonado,Punta del Este,Ambulatorio,No,si,no,si,si,no,no,no,no,no,no,no,no,no,no,no,no,si,,si,no,no,no,No,No,No,No,Si,No,No,No,No,Si,No
6860,San Carlos - Sanatorio San Carlos - Avenida Andres Ceberio 649 ((Sanatorio Y Policlinicas)),Maldonado,Sede Principal,Ambulatorio,Si,si,si,si,si,si,no,si,si,si,si,si,si,Si,si,si,si,no,si,no,no,no,si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
6860,Consultorios Externos Maldonado,Maldonado,Maldonado,Ambulatorio,No,si,si,si,si,no,no,si,no,si,si,no,si,Si,no,si,si,no,si,no,si,no,si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
6860,Consultorios Externos San Carlos,Maldonado,San Carlos,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,Si,No,No,No,No,No
6860,Consultorios Externos Pan De Azucar,Maldonado,Pan de Azucar,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No
6860,Consultorios Externos Piriápolis,Maldonado,Piriápolis,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No
6860,San Carlos - Avenida Andres Ceberio 697,Maldonado,San Carlos,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6985,Maldonado - Sarandi S/N,Maldonado,Maldonado,Ambulatorio,Si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6985,Aigua - General Artigas 709,Maldonado,Aigua,Ambulatorio,Si,No,no,si,no,no,no,no,no,si,no,no,no,si,no,No,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,Si,No
6985,Maldonado - Avenida Roosvelt S/N,Maldonado,Maldonado,Sede Central,Si,no,si,si,si,si,si,no,si,si,si,si,si,si,si,Si,Si,Si,No,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
6985,Pan De Azucar - General Rivera 794,Maldonado,Pan de Azucar,Ambulatorio,Si,No,no,si,no,no,no,no,no,no,no,no,no,si,no,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,Si
6985,Piriapolis - Tucuman 1036,Maldonado,Piriápolis,Ambulatorio,Si,No,no,si,si,no,no,no,si,si,si,si,no,si,no,No,Si,Si,No,No,No,No,No,Si,No,No,No,Si,Si,Si,No,No,Si,Si
6985,San Carlos - 18 De Julio 1071,Maldonado,San Carlos,Ambulatorio,Si,si,si,si,si,no,no,no,si,si,si,si,no,si,no,No,Si,Si,No,No,No,No,No,Si,No,No,No,Si,Si,Si,Si,No,Si,Si
7062,Guichon - 25 De Agosto 321,Paysandú,Paysandú,Ambulatorio,si,no,no,si,,no,no,no,no,si,si,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,No,Si,Si,Si,No,No,No,Si
7062,Paysandu - Colon 1224,Paysandú,Paysandú,Ambulatorio,,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,No,Si,No,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si
7062,Paysandu - Colon 1277,Paysandú,Paysandú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,Paysandu - Florida 925,Paysandú,Paysandú,Ambulatorio,,,,,,,,,,,,,,,Si,,,,Si,,,,,,,,Si,,,,,,,
7062,Paysandu - Ituzaingo 1249,Paysandú,Paysandú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,Quebracho - Macario Garcia S/N,Paysandú,Paysandú,Ambulatorio,si,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No
7214,Fray Bentos - Rivera 1102,Río Negro,Fray Bentos,Ambulatorio,Si,No,Si,Si,Si,Si,No,No,No,No,No,Si,No,Si,Si,No,Si,Si,Si,No,Si,Si,No,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si
7214,Policlinico Nuevo Berlin - Villa Nuevo Berlin - 18 De Julio 56,Río Negro,Nuevo Berlin,Ambulatorio,No,No,No,Si,No,No,No,No,No,Si,No,Si,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,Si
7214,Fray Bentos - Sede Principal - Rincon 1051,Río Negro,Fray Bentos,Sede Central,No,Si,Si,Si,Si,Si,No,No,Si,Si,No,Si,Si,Si,Si,No,Si,Si,No,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
7264,Young - Sede Central - 25 De Agosto 3450,Río Negro,Young,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,Rivera - Faustino Carambula 1176,Rivera,Rivera,Ambulatorio,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,NO,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO
7466,Minas De Corrales - Policlinica Minas De Corrales - Doctor Davinson S/N,Rivera,Minas de Corrales,Ambulatorio,SI,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,SI,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,SI
7466,Rivera - Avenida 1825 512,Rivera,Rivera,Ambulatorio,SI,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,SI,SI,SI,NO,NO,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI
7466,Rivera - Ituzaingo 471,Rivera,Rivera,Ambulatorio,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,N,NO,NO,NO,NO,N,NO,NO,NO,SI,NO,NO,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO
7466,Rivera - Ituzaingo 475,Rivera,,, OFICINAS ADMINISTRATIVAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,Rivera - Ituzaingo 521,Rivera,,, OFICINAS ADMINISTRATIVAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,Rivera - Lavalleja 1179,Rivera,,, LABORATORIO DE ANALISIS CLINICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,Rivera - Sanatorio - Faustino Carambula 1189,Rivera,,,SANATORIO INTERNACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,Rivera - Sede Principial - Faustino Carambula 1181,Rivera,Rivera,Sede Central,SI,NO,NO,SI,NO,NO,SI,SI,NO,SI,NO,SI,SI,NO,NO,NO,NO,SI,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI
7466,Tranqueras - Policlinica Tranqueras - Independencia 538,Rivera,Tranqueras,Ambulatorio,SI,NO,NO,NO,SI,NO,NO,NO,NO,SI,SI,NO,SI,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO
7466,Vichadero - Policlinica Vichadero - Bulevar Artigas S/N,Rivera,Vichadero,Ambulatorio,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI
7553,Artigas - Tomas Berreta 640,Artigas,Artigas,Sede Secundaria,No,Si,Si,Si,No,Si,No,Si,Si,Si,Si,No,Si,No,No,Si,Si,No,Si,No,No,No,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,No,
7553,Minas De Corrales - General Artigas S/N,Rivera,Minas de Corrales,Ambulatorio,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,
7553,Rivera - Ituzaingo 725,Rivera,Rivera,Ambulatorio,No,No,Si,No,No,Si,No,Si,Si,No,Si,No,Si,Si,No,Si,Si,No,No,No,Si,No,No,Si,No,No,No,Si,Si,No,Si,Si,Si,
7553,Rivera - Jose Pedro Varela 640,Rivera,Rivera,Ambulatorio,No,Si,Si,Si,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No,No,Si,Si,Si,No,Si,No,No,No,Si,Si,
7553,Rivera - Sede Principal - Ansina 639,Rivera,Rivera,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7553,Tranqueras - Brasil 320,Rivera,Tranqueras,Ambulatorio,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,
7553,Vichadero - Bulevar Artigas 191,Rivera,Vichadero,Ambulatorio,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,
7618,Rocha - Sanatorio Del Este - General Artigas 254,Rocha,Rocha,Sede Central,NO,NO,SI,Si,SI,SI,SI,NO,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO,SI,NO,SI,NO,SI,NO,SI,SI,SI,NO,SI,SI,SI,NO,SI
7618,18 De Julio - Calle Publica Nº 5 S/N,Rocha,18 de julio,Ambulatorio,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,N O,si,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7618,Barra Del Chuy - Calle Publica Parada 10 S/N,Rocha,Barra del Chuy,Ambulatorio,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,si,NO,NO,si,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7618,Castillos - Formoso 1234,Rocha,Castillos,Ambulatorio,SI,NO,SI,SI,SI,SI,No,No,SI,SI,SI,SI,No,SI,SI,NO,SI,SI,NO,SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,NO,NO,SI,SI
7618,Cebollati - San Luis S/N,Rocha,Cebollatí,Ambulatorio,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,No,SI,,NO,si,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,no,NO,NO,NO,NO
7618,Chuy - Bernardo Ventura 517,Rocha,Chuy,Ambulatorio,SI,NO,SI,Si,SI,SI,NO,NO,SI,SI,SI,SI,NO,SI,SI,NO,SI,NO,NO,SI,NO,SI,NO,SI,NO,SI,SI,SI,SI,SI,NO,SI,SI,SI
7618,La Coronilla - Las Margaritas S/N,Rocha,La Coronilla,Ambulatorio,No,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,no,NO,SI,no,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7618,La Paloma - Avenida Solari S/N,Rocha,La Paloma,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,Si,si,SI,si,NO,SI,no,NO,SI,no,no,SI,NO,NO,NO,NO,NO,SI,NO,SI,SI,SI,NO,NO,NO,NO
7618,Lascano - Misiones 1190,Rocha,Lascano,Ambulatorio,SI,NO,SI,SI,SI,NO,NO,NO,SI,si,NO,SI,NO,SI,SI,NO,SI,NO,NO,SI,NO,NO,NO,SI,NO,SI,SI,SI,SI,SI,NO,NO,Si,SI
7618,Rocha - Sanatorio Rochense - Treinta Y Tres 1857,Rocha,Rocha,Ambulatorio,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,NO,SI,NO
7618,San Luis Al Medio - Calle Publica S/N,Rocha,San Luis al Medio,Ambulatorio,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7618,Velazquez - General Artigas S/N,Rocha,Veláquez,Ambulatorio,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,No,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,SI,NO
7719,Policlínicas  -  Artigas N° 917,Salto,Salto,Sede Central,no,No,No,Si,Si,Si,SI,No,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,No,Si,No,Si,Si,Si,Si,No,Si,Si,No,No,No,Si,Si,Si
7719,Emergencia De Adultos  -  Artigas N° 935,Salto,Salto,,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7719,Servicios Diagnósticos  -  Artigas N° 937,Salto,Salto,Ambulatorio,No,No,Si,Si,No,No,No,No,No,Si,No,Si,No,Si,No,No,No,No,No,No,No,Si,No,Si,No,No,Si,Si,No,No,No,No,No,Si
7719,Centro Oftalmológico  -  Artigas N° 956,Salto,Salto,Ambulatorio,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7719,Centro De La Mujer  -  Uruguay N° 926,Salto,Salto,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No
7719,Casa Grande (Salud Mental)  -  Uruguay N° 1461,Salto,Salto,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No
7719,Centro Pediátrico  -  Uruguay N° 1700,Salto,Salto,Ambulatorio,Si,No,No,Si,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,Si,No,No,No,No,No
7719,Centro De Diálisis  -  Larrañaga N° 177,Salto,Salto,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7719,Uba 3  -  Barrio Uruguay  -  Lorenzo Latorre S/N Ruta 31,Salto,Salto,Ambulatorio,No,No,No,Si,No,No,No,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No
7719,Termas De Arapey  -  Acceso A Termas Ruta 3 Km. 548 A 19 Km Del Acceso,Salto,Termas de Arapey,Ambulatorio,no,no,,,,,,,,,,,,,,,si,,,,,,,,,,,,,,,,,
7719,Termas De Daymán  -  Acceso A Termas Ruta 3 Km. 487  -  Calle 7,Salto,Termas de Daymán,Ambulatorio,no,,,,,,,,,,,,,,,,si,,,,,,,,,,,,,,,,,
7719,Rincón De Valentín  -  Ruta 31 Km. 80,Salto,Rincón de Valentín,Ambulatorio,no,,,si,,,,,,,,,,si,,,si,,,,,,,,,,,,si,,,,,
7719,Lavalleja  -  Ruta 31 Km. 110,Salto,,Ambulatorio,no,,,,,,,,,,,,,si,,,Si,,,,,,,,,,,,,,,,,
7719,Belen  -  Dr. Carlos Alvarez Sánchez N° 637 (entre 18 De Julio Y Costanera),Salto,Belén,Ambulatorio,no,,,,,,,,,,,,,si,,,si,,,,,,,,,,,,,,,,,
7719,Constitucion  -  25 De Agosto N° 1193 (entre Treinta Y Tres Orientales Y Joaquín Suárez),Salto,Constitución,Ambulatorio,no,,,si,,,,,,,,,,si,,,si,,,,,,,,,,,,,,,,,
7810,Ciudad Del Plata - Filial Ciudad Del Plata -  Ruta 1 Nueva,San José,Ciudad del Plata,Ambulatorio,Si,No,Si,Si,Si,No,No,No,Si,Si,Si,Si,No,Si,No,No,Si,No,No,Si,No,Si,No,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si
7810,Capurro - Ruta 11 Km 77,San José,Capurro,Ambulatorio,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7810,Delta Del Tigre - Avenida Delta Del Tigres S/N,San José,Delta del Tigre,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No
7810,Ecilda Paullier - Bonavita S/N,San José,Ecilda Paullier,Ambulatorio,Si,No,No,Si,Si,No,No,No,No,Si,Si,Si,No,Si,No,No,Si,No,No,No,No,Si,No,No,No,No,No,Si,Si,No,No,Si,No,No
7810,Libertad - Filial Libertad - General Artigas 1102,San José,Libertad,Ambulatorio,Si,No,Si,Si,Si,Si,No,No,Si,Si,Si,Si,No,Si,No,No,Si,Si,No,Si,No,Si,No,Si,No,No,Si,Si,Si,Si,Si,Si,Si,Si
7810,Puntas De Valdez - Ruta 1 Vieja Km 61,San José,Puntas de Valdez,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,
7810,Rafael Perazza - Filial Rafeal Peraza - Ruta 1 Km 72,San José,Rafael Perazza,Ambulatorio,Si,No,Si,Si,Si,No,No,No,Si,Si,Si,Si,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,No,Si,Si,Si
7810,San Jose - Anexo Bengoa,San José,San José,Ambulatorio,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810,San Jose - Treinta Y Tres 633,San José,San José,Ambulatorio,Si,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7810,San Jose De Mayo - Chacra Amsj - Avenida Berisso S/N,San José,San José,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810,San Jose De Mayo - Julian Becerro De Begoa 469,San José,San José,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810,San Jose De Mayo - Julian Becerro De Bengoa 401,San José,San José,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7810,San Jose De Mayo - Julian Becerro De Bengoa 518,San José,San José,Ambulatorio,NO,NO,NO,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,SI,NO,NO,NO
7810,San Jose De Mayo - Julian Becerro De Bengoa 462,San José,San José,Sede Central,No,Si,Si,Si,Si,Si,No,No,Si,Si,Si,Si,No,No,Si,Si,Si,No,No,Si,No,Si,No,Si,Si,No,Si,No,No,Si,No,Si,Si,Si
7810,San Jose De Mayo - Treinta Y Tres 630,San José,San José,Ambulatorio,No,No,No,Si,No,No,No,No,Si,No,No,Si,No,No,No,No,Si,No,No,Si,No,Si,No,Si,Si,No,Si,No,No,Si,Si,Si,No,No
7810,San Jose De Mayo - Treinta Y Tres 634,San José,San José,Ambulatorio,No,No,Si,Si,No,No,No,No,No,Si,No,No,No,No,No,No,Si,Si,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7810,San Jose De Mayo - Treinta Y Tres 766,San José,San José,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,No
7810,Villa Rodriguez - Filial Villa Rodrguez - Leon Jude 1039,San José,Villa Rodríguez,Ambulatorio,Si,No,No,Si,No,No,No,No,Si,Si,Si,Si,No,Si,No,No,Si,No,No,Si,No,No,No,Si,No,No,No,Si,Si,Si,No,Si,No,Si
8012,Cardona - Bulevar Cardona 1273,Soriano,Cardona,Ambulatorio,Si,No,Si,Si,Si,No,No,No,Si,Si,No,Si,No,Si,Si,No,Si,Si,No,No,No,Si,No,No,No,Si,Si,Si,Si,Si,No,No,Si,Si
8012,Jose Enrique Rodo - 25 De Agosto S/N,Soriano,Jose Enrique Rodo,Ambulatorio,Si,No,No,Si,No,No,No,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,Si,No,No,No,Si,No,Si,Si,No,No,No,Si,Si
8012,Dolores - Puig 1480,Soriano,Dolores,Ambulatorio,No,No,Si,Si,Si,Si,No,No,Si,Si,No,No,Si,Si,No,No,Si,Si,No,No,No,No,No,Si,No,Si,Si,Si,Si,Si,Si,No,Si,Si
8012,Dolores - Rodo 1502,Soriano,Dolores,Ambulatorio,Si,No,Si,Si,Si,Si,No,No,Si,No,No,No,No,Si,No,No,Si,Si,No,No,No,No,No,No,No,Si,No,No,Si,Si,No,No,No,No
8012,Dolores  -  Puig 1505,Soriano,Dolores,Ambulatorio,No,No,Si,Si,Si,Si,No,No,Si,Si,No,No,Si,Si,No,No,Si,Si,No,No,No,No,No,Si,No,Si,Si,Si,Si,Si,Si,No,Si,Si
8012,Mercedes - Artigas 223,Soriano,Mercedes,Ambulatorio,No,No,Si,Si,No,Si,No,No,Si,Si,No,Si,Si,Si,No,No,Si,Si,No,Si,No,Si,Si,Si,Si,No,No,Si,No,Si,No,Si,No,Si
8012,Mercedes - Florencio Sanchez 623,Soriano,Mercedes,,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8012,Mercedes - Manuel Castro Y Careaga 762 (ADM. Central  -  Despacho De Ordenes),Soriano,Mercedes,Sede Central,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8012,Mercedes - Manuel De Castro Y Careaga 736  -  Vivem (EMERGENCIA Movil),Soriano,Mercedes,,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,SI,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No
